,Actual Values,Lasso Predicted Values,Random Forest Predicted Values,Linear Regression Predicted Values,Lasso Absolute Error,Random Forest Absolute Error,Linear Regression Absolute Error,Lasso Accuracy (%),Random Forest Accuracy (%),Linear Regression Accuracy (%)
95,20602.81640625,18726.348359835894,19621.351455078126,18937.934529160437,1876.4680464141056,981.4649511718744,1664.8818770895632,90.8921770236963,95.23625832595324,91.9191539435137
96,27530.78515625,29063.236836889766,27580.81982421875,28827.785544501818,1532.451680639766,50.03466796875,1297.0003882518176,94.43367970821613,99.81825920443322,95.28890883100232
97,28478.484375,22230.70478048856,27635.07076171875,22820.707608944012,6247.779594511441,843.4136132812491,5657.7767660559875,78.06140413850082,97.0384181890605,80.13315353599822
98,30397.552734375,27763.654558365844,29208.67072265625,27827.727838061,2633.8981760091556,1188.8820117187497,2569.8248963139995,91.33516372510272,96.08888905594593,91.54594806111507
99,42511.96875,47202.86814680415,42738.826875,47590.67778320187,4690.899396804147,226.85812499999884,5078.709033201871,88.96569710899558,99.46636645709333,88.05346074874062
100,24188.84375,23672.99916343901,23868.51548828125,23869.258181478926,515.8445865609901,320.3282617187506,319.5855685210736,97.86742767908866,98.67571900075319,98.67878939636759
101,23883.291015625,18993.71419608538,23317.57826171875,19323.72164888498,4889.5768195396195,565.7127539062494,4559.569366740019,79.52720663018867,97.63134505401226,80.90895696176443
102,26967.916015625,29402.208391589884,27796.0848828125,29441.598196986797,2434.292375964884,828.1688671875017,2473.682181361797,90.97337601261265,96.92905871292514,90.82731427994449
103,22370.44921875,19704.48062764528,20223.98966796875,20109.770808142457,2665.96859110472,2146.4595507812483,2260.678410607543,88.08263274002466,90.40493317862311,89.89435398233874
104,23843.88671875,18825.233558794047,23013.07857421875,18717.119460973252,5018.653159955953,830.8081445312491,5126.767257776748,78.95203404061864,96.51563457614513,78.49860923158457
105,17034.29296875,18633.04387019742,17107.90306640625,19023.53367493693,1598.75090144742,73.6100976562484,1989.2407061869308,90.61451564570139,99.56787113036457,88.32214104902233
